SpID,Specode,Tribe,BeeGenusID,GenusName,Subgenus,Species Group,Species,Subspecies,Questionable ID,Species Notes,Author,Date,Parentheses,Synonyms,Diet,Notes,Interest
239,"anphurbana",644,10,"Anthophora","(Mystacanthophora)",,"urbana",,0,,"Cresson","1878",,,,,1
240,"anphurbana;ur",644,10,"Anthophora","(Mystacanthophora)",,"urbana","urbana",0,,,,,,,,0
241,"anphurbana?",644,10,"Anthophora","(Mystacanthophora)",,"urbana",,1,,,,,,,,0
242,"anphwalshii",644,10,"Anthophora","(Mystacanthophora)",,"walshii",,0,,"Cresson","1869",,,,,0
243,"anphcentriformi",644,10,"Anthophora","(Paramegilla)",,"centriformis",,0,,"Cresson","1879",,,,,0
244,"anphcentrifo;cn",644,10,"Anthophora","(Paramegilla)",,"centriformis","centriformis",0,,"Cresson","1879",,,,,0
245,"anphfulvicauda",644,10,"Anthophora","(Paramegilla)",,"fulvicauda",,0,,"Timberlake","1937",,,,,0
246,"anphpyganthopsp",644,10,"Anthophora","(Pyganthophora)",,"(Pyganthophora) sp.",,0,,,,,,,,0
247,"anphcrotchii",644,10,"Anthophora","(Pyganthophora)",,"crotchii",,0,,"Cresson","1878",,,,,0
248,"anphedwardsii",644,10,"Anthophora","(Pyganthophora)",,"edwardsii",,0,,"Cresson","1878",,,,,0
249,"anphforbesi",644,10,"Anthophora","(Pyganthophora)",,"forbesi",,0,,"Cockerell","1907",,,,,0
250,"anphlesquerella",644,10,"Anthophora","(Pyganthophora)",,"lesquerellae",,0,,"(Cockerell)","1896",,,,,0
251,"anphplatti",644,10,"Anthophora","(Pyganthophora)",,"platti",,0,,"Timberlake","1951",,,,,0
252,"anphvannigera",644,10,"Anthophora","(Pyganthophora)",,"vannigera",,0,,"Timberlake","1951",,,,,0
253,"exomasteris",650,11,"Anthophorula","(Anthophorisca)",,"asteris",,0,,"Mitchell","1962","y",,,,0
254,"exombeameri",650,11,"Anthophorula","(Anthophorisca)",,"beameri",,0,,"Timberlake",,,,,,0
255,"exomcentralis",650,11,"Anthophorula","(Anthophorisca)",,"centralis",,0,,"Timberlake",,,,,,0
256,"exomchionura",650,11,"Anthophorula","(Anthophorisca)",,"chionura",,0,,"Cockerell","1925","y",,,,0
257,"exomchlorina",650,11,"Anthophorula","(Anthophorisca)",,"chlorina",,0,,"Cockerell","1918","y",,,,0
258,"exomcockerelli",650,11,"Anthophorula","(Anthophorisca)",,"cockerelli",,0,,"Timberlake",,,,,,0
259,"exomconsobrina",650,11,"Anthophorula","(Anthophorisca)",,"consobrina",,0,,"Timberlake",,,,,,0
260,"exomfuscicornis",650,11,"Anthophorula","(Anthophorisca)",,"fuscicornis",,0,,"Timberlake",,,,,,0
261,"exomhalli",650,11,"Anthophorula","(Anthophorisca)",,"halli",,0,,"Timberlake",,,,,,0
262,"exomignota",650,11,"Anthophorula","(Anthophorisca)",,"ignota",,0,,"Timberlake",,,,,,0
263,"exommicheneri",650,11,"Anthophorula","(Anthophorisca)",,"micheneri",,0,,"Timberlake",,,,,,0
264,"exommorgani",650,11,"Anthophorula","(Anthophorisca)",,"morgani",,0,,"Cockerell","1914","n",,,,0
265,"exomnitens",650,11,"Anthophorula","(Anthophorisca)",,"nitens",,0,,"Cockerell","1915","y",,,,0
266,"exomparva",650,11,"Anthophorula","(Anthophorisca)",,"parva",,0,,"Timberlake",,,,,,0
267,"exompygmaea",650,11,"Anthophorula","(Anthophorisca)",,"pygmaea",,0,,"(Cresson)","1872",,,,,0
268,"exomsidae",650,11,"Anthophorula","(Anthophorisca)",,"sidae",,0,,"Cockerell","1897","y",,,,0
269,"exomtexana",650,11,"Anthophorula","(Anthophorisca)",,"texana",,0,,"Friese","1899","y",,,,0
270,"exomyoloensis",650,11,"Anthophorula","(Anthophorisca)",,"yoloensis",,0,,"Timberlake",,,,,,0
271,"exomaffalbata",650,11,"Anthophorula","(Anthophorula)",,"aff. albata",,0,,,,,,,,0
272,"exomaffpalmarum",650,11,"Anthophorula","(Anthophorula)",,"aff. palmarum",,0,,,,,,,,0
273,"exomafftricinsp",650,11,"Anthophorula","(Anthophorula)",,"aff. tricinctula n. sp.",,0,,,,,,,,0
274,"exomalbata",650,11,"Anthophorula","(Anthophorula)",,"albata",,0,,"Timberlake","1948","y",,,,0
275,"exomalbicans",650,11,"Anthophorula","(Anthophorula)",,"albicans",,0,,"(Provancher)","1896","y",,,,0
276,"exomalbovestita",650,11,"Anthophorula","(Anthophorula)",,"albovestita",,0,,"Timberlake","1947","y",,,,0
277,"exomcerei",650,11,"Anthophorula","(Anthophorula)",,"cerei",,0,,"Timberlake","1947","y",,,,0
278,"exomcompactula",650,11,"Anthophorula","(Anthophorula)",,"compactula",,0,,"Cockerell","1879","n",,,,0
279,"exomcompleta",650,11,"Anthophorula","(Anthophorula)",,"completa",,0,,"Cockerell","1935","y",,,,0
280,"exomcornigera",650,11,"Anthophorula","(Anthophorula)",,"cornigera",,0,,"Cockerell","1922","y",,,,0
281,"exomcrenulata",650,11,"Anthophorula","(Anthophorula)",,"crenulata",,0,,"Timberlake",,,,,,0
282,"exomdeserticola",650,11,"Anthophorula","(Anthophorula)",,"deserticola",,0,,"Timberlake","1947","y",,,,0
283,"exomeriogoni",650,11,"Anthophorula","(Anthophorula)",,"eriogoni",,0,,"Timberlake","1947","y",,,,0
284,"exomeuphorbiae",650,11,"Anthophorula","(Anthophorula)",,"euphorbiae",,0,,"Timberlake","1947","y",,,,0
285,"exomgutierrezia",650,11,"Anthophorula","(Anthophorula)",,"gutierreziae",,0,,"Timberlake","1947","y",,,,0
286,"exomimparilis",650,11,"Anthophorula","(Anthophorula)",,"imparilis",,0,,"Timberlake",,,,,,0
287,"exominterrupta",650,11,"Anthophorula","(Anthophorula)",,"interrupta",,0,,"Timberlake",,,,,,0
288,"exomminima",650,11,"Anthophorula","(Anthophorula)",,"minima",,0,,"Timberlake",,,,,,0
289,"exomnevadensis",650,11,"Anthophorula","(Anthophorula)",,"nevadensis",,0,,"Timberlake",,,,,,0
290,"exompalmarum",650,11,"Anthophorula","(Anthophorula)",,"palmarum",,0,,"Timberlake","1947","y",,,,0
291,"exomrozeni",650,11,"Anthophorula","(Anthophorula)",,"rozeni",,0,,"Timberlake",,,,,,0
292,"exomrufiventris",650,11,"Anthophorula","(Anthophorula)",,"rufiventris",,0,,"Timberlake","1947","y",,,,0
293,"exomtorticornis",650,11,"Anthophorula","(Anthophorula)",,"torticornis",,0,,"Cockerell","1927","y",,,,0
294,"exomtricinctula",650,11,"Anthophorula","(Anthophorula)",,"tricinctula",,0,,"Timberlake",,,,,,0
295,"exomvarleyi",650,11,"Anthophorula","(Anthophorula)",,"varleyi",,0,,"Timberlake","1947","y",,,,0
296,"apismellifera",658,12,"Apis",,,"mellifera",,0,,"Linnaeus","1758",,,,,1
297,"ashmaffrufitars",524,13,"Ashmeadiella",,,"aff. rufitarsis",,0,,,,,,,,0
298,"ashmgillette;cs",524,13,"Ashmeadiella",,,"gillettei","cismontanica",0,,,,,,,,0
299,"ashmnsp",524,13,"Ashmeadiella",,,"n.sp.",,0,,,,,,,,0
300,"ashmnsp1",524,13,"Ashmeadiella",,,"n.sp. 1",,0,,,,,,,,0
301,"ashmnsp2",524,13,"Ashmeadiella",,,"n.sp. 2",,0,,,,,,,,0
302,"atopsp",524,14,"Atoposmia",,,"sp.",,0,,,,,,,,0
303,"ashmneomexicana",524,13,"Ashmeadiella","(Arogochila)",,"neomexicana",,0,,"(Cockerell)",,,,,,0
304,"ashmlateralis",524,13,"Ashmeadiella","(Arogochila)",,"lateralis",,0,,"Michener",,,,,,0
305,"ashmarogochinsp",524,13,"Ashmeadiella","(Arogochila)",,"(Arogochila) n.sp.",,0,,,,,,,,0
306,"ashmarogochnsp3",524,13,"Ashmeadiella","(Arogochila)",,"(Arogochila) n.sp.3",,0,,,,,,,,0
307,"ashmarogochilsp",524,13,"Ashmeadiella","(Arogochila)",,"(Arogochila) sp.",,0,,,,,,,,0
308,"ashmaffmichensp",524,13,"Ashmeadiella","(Arogochila)",,"aff. micheneri n.sp.",,0,,,,,,,,0
309,"ashmaffneomensp",524,13,"Ashmeadiella","(Arogochila)",,"aff. neomexicana n.sp.",,0,,,,,,,,0
310,"ashmaffsalviae",524,13,"Ashmeadiella","(Arogochila)",,"aff. salviae",,0,,,,,,,,0
311,"ashmaffsalvinsp",524,13,"Ashmeadiella","(Arogochila)",,"aff. salviae n.sp.",,0,,,,,,,,0
312,"ashmaffstenogna",524,13,"Ashmeadiella","(Arogochila)",,"aff. stenognatha",,0,,,,,,,,0
313,"ashmaustralis",524,13,"Ashmeadiella","(Arogochila)",,"australis",,0,,"(Cockerell)",,,,,,0
314,"ashmbarberi",524,13,"Ashmeadiella","(Arogochila)",,"barberi",,0,,"Michener",,,,,,0
315,"ashmbarberi?",524,13,"Ashmeadiella","(Arogochila)",,"barberi",,1,,,,,,,,0
316,"ashmbreviceps",524,13,"Ashmeadiella","(Arogochila)",,"breviceps",,0,,"Michener",,,,,,0
317,"ashmcazieri",524,13,"Ashmeadiella","(Arogochila)",,"cazieri",,0,,"Michener",,,,,,0
318,"ashmcazieri?",524,13,"Ashmeadiella","(Arogochila)",,"cazieri",,1,,,,,,,,0
319,"ashmclypeodenta",524,13,"Ashmeadiella","(Arogochila)",,"clypeodentata",,0,,"Michener",,,,,,0
320,"ashmerema",524,13,"Ashmeadiella","(Arogochila)",,"erema",,0,,"Michener",,,,,,0
321,"ashmerema?",524,13,"Ashmeadiella","(Arogochila)",,"erema",,1,,,,,,,,0
322,"ashmeurynorhync",524,13,"Ashmeadiella","(Arogochila)",,"eurynorhyncha",,0,,"Michener",,,,,,0
323,"ashmfoxiella",524,13,"Ashmeadiella","(Arogochila)",,"foxiella",,0,,"Michener",,,,,,0
324,"ashminyoensis",524,13,"Ashmeadiella","(Arogochila)",,"inyoensis",,0,,"Michener",,,,,,0
325,"ashmleachi",524,13,"Ashmeadiella","(Arogochila)",,"leachi",,0,,"Michener",,,,,,0
326,"ashmleachi?",524,13,"Ashmeadiella","(Arogochila)",,"leachi",,1,,,,,,,,0
327,"ashmlutzi",524,13,"Ashmeadiella","(Arogochila)",,"lutzi",,0,,"(Cockerell)",,,,,,0
328,"ashmmicheneri",524,13,"Ashmeadiella","(Arogochila)",,"micheneri",,0,,"Snelling",,,,,,0
329,"ashmsalviae",524,13,"Ashmeadiella","(Arogochila)",,"salviae",,0,,"Michener",,,,,,0
330,"ashmsalviae?",524,13,"Ashmeadiella","(Arogochila)",,"salviae",,1,,,,,,,,0
331,"ashmsculleni",524,13,"Ashmeadiella","(Arogochila)",,"sculleni",,0,,"Michener",,,,,,0
332,"ashmstenognatha",524,13,"Ashmeadiella","(Arogochila)",,"stenognatha",,0,,"Michener",,,,,,0
333,"ashmtimberlakei",524,13,"Ashmeadiella","(Arogochila)",,"timberlakei",,0,,"Michener",,,,,,0
334,"ashmtimberla;sl",524,13,"Ashmeadiella","(Arogochila)",,"timberlakei","solida",0,,,,,,,,0
335,"ashmtimberla;tm",524,13,"Ashmeadiella","(Arogochila)",,"timberlakei","timberlakei",0,,,,,,,,0
336,"ashmtruncativen",524,13,"Ashmeadiella","(Ashmeadiella)",,"truncativentris",,0,,"Michener",,,,,,0
337,"ashmdimalla",524,13,"Ashmeadiella","(Ashmeadiella)",,"dimalla",,0,,"Michener",,,,,,0
338,"ashmdifugita;df",524,13,"Ashmeadiella","(Ashmeadiella)",,"difugita","difugita",0,,"Michener",,,,,,0
339,"ashmcockerelli",524,13,"Ashmeadiella","(Ashmeadiella)",,"cockerelli",,0,,"Michener",,,,,,0
340,"ashmbiscopula",524,13,"Ashmeadiella","(Ashmeadiella)",,"biscopula",,0,,"Michener",,,,,,0
341,"ashmstevensi",524,13,"Ashmeadiella","(Ashmeadiella)",,"stevensi",,0,,"Michener",,,,,,0
342,"ashmchumashae",524,13,"Ashmeadiella","(Ashmeadiella)",,"chumashae",,0,,"Griswold",,,,,,0
343,"ashmashmeadinsp",524,13,"Ashmeadiella","(Ashmeadiella)",,"(Ashmeadiella) n.sp.",,0,,,,,,,,0
344,"ashmashmeadnsp1",524,13,"Ashmeadiella","(Ashmeadiella)",,"(Ashmeadiella) n.sp. 1",,0,,,,,,,,0
345,"ashmashmeadnsp2",524,13,"Ashmeadiella","(Ashmeadiella)",,"(Ashmeadiella) n.sp. 2",,0,,,,,,,,0
346,"ashmashmeadiesp",524,13,"Ashmeadiella","(Ashmeadiella)",,"(Ashmeadiella) sp.",,0,,,,,,,,0
347,"ashmaffdimalla",524,13,"Ashmeadiella","(Ashmeadiella)",,"aff. dimalla",,0,,,,,,,,0
348,"ashmaffprosopid",524,13,"Ashmeadiella","(Ashmeadiella)",,"aff. prosopidis",,0,,,,,,,,0
349,"ashmafftitusi",524,13,"Ashmeadiella","(Ashmeadiella)",,"aff. titusi",,0,,,,,,,,0
350,"ashmaltadenae",524,13,"Ashmeadiella","(Ashmeadiella)",,"altadenae",,0,,"Michener",,,,,,0
351,"ashmaridula",524,13,"Ashmeadiella","(Ashmeadiella)",,"aridula",,0,,,,,,,,0
352,"ashmaridula;ar",524,13,"Ashmeadiella","(Ashmeadiella)",,"aridula","aridula",0,,"Cockerell",,,,,,0
353,"ashmaridula;as",524,13,"Ashmeadiella","(Ashmeadiella)",,"aridula","astragali",0,,"Michener",,,,,,1
354,"ashmbigeloviae",524,13,"Ashmeadiella","(Ashmeadiella)",,"bigeloviae",,0,,"(Cockerell)",,,,,,0
355,"ashmbucconis",524,13,"Ashmeadiella","(Ashmeadiella)",,"bucconis",,0,,"(Say)",,,,,,0
356,"ashmbucconis;bc",524,13,"Ashmeadiella","(Ashmeadiella)",,"bucconis","bucconis",0,,,,,,,,0
357,"ashmbucconis;dn",524,13,"Ashmeadiella","(Ashmeadiella)",,"bucconis","denticulata",0,,,,,,,,0
358,"ashmcactorum",524,13,"Ashmeadiella","(Ashmeadiella)",,"cactorum",,0,,,,,,,,0
359,"ashmcactorum;bs",524,13,"Ashmeadiella","(Ashmeadiella)",,"cactorum","basalis",0,,"Michener",,,,,,0
360,"ashmcactorum;cc",524,13,"Ashmeadiella","(Ashmeadiella)",,"cactorum","cactorum",0,,"(Cockerell)",,,,,,0
361,"ashmcalifornica",524,13,"Ashmeadiella","(Ashmeadiella)",,"californica",,0,,,,,,,,0
362,"ashmcaliforn;cl",524,13,"Ashmeadiella","(Ashmeadiella)",,"californica","californica",0,,"(Ashmead)",,,,,,0
363,"ashmcaliforn;fl",524,13,"Ashmeadiella","(Ashmeadiella)",,"californica","florissantensis",0,,"Michener",,,,,,0
364,"ashmcaliforn;sr",524,13,"Ashmeadiella","(Ashmeadiella)",,"californica","sierraensis",0,,"Michener",,,,,,0
365,"ashmcalifor;sr?",524,13,"Ashmeadiella","(Ashmeadiella)",,"californica","sierraensis",1,,,,,,,,0
366,"ashmcubiceps",524,13,"Ashmeadiella","(Ashmeadiella)",,"cubiceps",,0,,,,,,,,0
367,"ashmcubiceps;cl",524,13,"Ashmeadiella","(Ashmeadiella)",,"cubiceps","clypeata",0,,"(Michener)",,,,,,0
368,"ashmcubiceps;cb",524,13,"Ashmeadiella","(Ashmeadiella)",,"cubiceps","cubiceps",0,,"(Cresson)",,,,,,0
369,"ashmdifugita",524,13,"Ashmeadiella","(Ashmeadiella)",,"difugita",,0,,,,,,,,0
370,"ashmdifugita;em",524,13,"Ashmeadiella","(Ashmeadiella)",,"difugita","emarginatula",0,,"Michener",,,,,,0
371,"ashmfemorata",524,13,"Ashmeadiella","(Ashmeadiella)",,"femorata",,0,,"(Michener)",,,,,,0
372,"ashmfloridana",524,13,"Ashmeadiella","(Ashmeadiella)",,"floridana",,0,,"(Robertson)",,,,,,0
373,"ashmfoveata",524,13,"Ashmeadiella","(Ashmeadiella)",,"foveata",,0,,"Michener",,,,,,0
374,"ashmgillettei",524,13,"Ashmeadiella","(Ashmeadiella)",,"gillettei",,0,,"Titus",,,,,,0
375,"ashmleucozona",524,13,"Ashmeadiella","(Ashmeadiella)",,"leucozona",,0,,"Cockerell",,,,,,0
376,"ashmmaxima",524,13,"Ashmeadiella","(Ashmeadiella)",,"maxima",,0,,"Michener",,,,,,0
377,"ashmmeliloti",524,13,"Ashmeadiella","(Ashmeadiella)",,"meliloti",,0,,"(Cockerell)",,,,,,0
378,"ashmoccipitalis",524,13,"Ashmeadiella","(Ashmeadiella)",,"occipitalis",,0,,"Michener",,,,,,0
379,"ashmopuntiae",524,13,"Ashmeadiella","(Ashmeadiella)",,"opuntiae",,0,,"(Cockerell)",,,,,,0
380,"ashmparkinsonia",524,13,"Ashmeadiella","(Ashmeadiella)",,"parkinsoniae",,0,,"Parker",,,,,,0
381,"ashmpronitens",524,13,"Ashmeadiella","(Ashmeadiella)",,"pronitens",,0,,"(Cockerell)",,,,,,0
382,"ashmprosopidis",524,13,"Ashmeadiella","(Ashmeadiella)",,"prosopidis",,0,,"(Cockerell)",,,,,,0
383,"ashmrhodognatha",524,13,"Ashmeadiella","(Ashmeadiella)",,"rhodognatha",,0,,"Cockerell",,,,,,0
384,"ashmrufipes",524,13,"Ashmeadiella","(Ashmeadiella)",,"rufipes",,0,,"Titus",,,,,,0
385,"ashmrufitarsis",524,13,"Ashmeadiella","(Ashmeadiella)",,"rufitarsis",,0,,"Michener",,,,,,0
386,"ashmsonora",524,13,"Ashmeadiella","(Ashmeadiella)",,"sonora",,0,,"Michener",,,,,,0
387,"ashmtitusi",524,13,"Ashmeadiella","(Ashmeadiella)",,"titusi",,0,,"Michener",,,,,,0
388,"ashmvandykiella",524,13,"Ashmeadiella","(Ashmeadiella)",,"vandykiella",,0,,"Michener",,,,,,0
389,"ashmholtii",524,13,"Ashmeadiella","(Chilosima)",,"holtii",,0,,"Cockerell",,,,,,0
390,"ashmxenomastax",524,13,"Ashmeadiella","(Cubitognatha)",,"xenomastax",,0,,"Michener",,,,,,0
391,"ashmaffrubrella",524,13,"Ashmeadiella","(Isosmia)",,"aff. rubrella",,0,,,,,,,,0
392,"ashmhurdiana",524,13,"Ashmeadiella","(Isosmia)",,"hurdiana",,0,,"(Michener)",,,,,,0
393,"ashmrubrella",524,13,"Ashmeadiella","(Isosmia)",,"rubrella",,0,,"(Michener)",,,,,,0
394,"atopnsp",524,14,"Atoposmia",,,"n.sp.",,0,,,,,,,,0
395,"atopnsp5",524,14,"Atoposmia",,,"n.sp. 5",,0,,,,,,,,0
396,"atopnsp6",524,14,"Atoposmia",,,"n.sp. 6",,0,,,,,,,,0
397,"atopnsp7",524,14,"Atoposmia",,,"n.sp. 7",,0,,,,,,,,0
398,"atopabjecta",524,14,"Atoposmia","(Atoposmia)",,"abjecta",,0,,,,,,,,0
399,"atopanthodyta",524,14,"Atoposmia","(Atoposmia)",,"anthodyta",,0,,,,,,,,0
400,"atoppanamintens",524,14,"Atoposmia","(Atoposmia)",,"panamintensis",,0,,"(Michener)",,,,,,0
401,"atoppycnogna;sl",524,14,"Atoposmia","(Atoposmia)",,"pycnognatha","solata",0,,"(Michener)",,,,,,0
402,"atopatoposminsp",524,14,"Atoposmia","(Atoposmia)",,"(Atoposmia) n.sp.",,0,,,,,,,,0
403,"agapaffsplennsp",320,2,"Agapostemon","(Agapostemon)",,"aff. splendens n.sp.",,0,,,,,,,,0
404,"agapangelicus",320,2,"Agapostemon","(Agapostemon)",,"angelicus",,0,,"Cockerell","1924",,,,,0
405,"agapan/tx",320,2,"Agapostemon","(Agapostemon)",,"angelicus/texanus",,0,,,,,,,,0
406,"agapcockerelli",320,2,"Agapostemon","(Agapostemon)",,"cockerelli",,0,,"Crawford","1901",,,,,0
407,"agapcoloradinus",320,2,"Agapostemon","(Agapostemon)",,"coloradinus",,0,,"Crawford","1901",,,,,0
408,"agapco/vi",320,2,"Agapostemon","(Agapostemon)",,"coloradinus/virescens",,0,,,,,,,,0
409,"agapfemoratus",320,2,"Agapostemon","(Agapostemon)",,"femoratus",,0,,"Crawford","1901",,,,,0
410,"agapmelliventri",320,2,"Agapostemon","(Agapostemon)",,"melliventris",,0,,"Cresson","1874",,,,,0
411,"agapobliquus",320,2,"Agapostemon","(Agapostemon)",,"obliquus",,0,,"(Provancher)",,,,,,0
412,"agappeninsulari",320,2,"Agapostemon","(Agapostemon)",,"peninsularis",,0,,"Roberts","1972",,,,,0
413,"agapsericeus",320,2,"Agapostemon","(Agapostemon)",,"sericeus",,0,,"(Forster)","1771",,,,,0
414,"agapostemonsp",320,2,"Agapostemon","(Agapostemon)",,"sp.",,0,,,,,,,,0
415,"agapsplendens",320,2,"Agapostemon","(Agapostemon)",,"splendens",,0,,"(Lepeletier)","1841",,,,,0
416,"agaptexanus",320,2,"Agapostemon","(Agapostemon)",,"texanus",,0,,"Cresson","1872",,,,,1
417,"agaptyleri",320,2,"Agapostemon","(Agapostemon)",,"tyleri",,0,,"Cockerell","1917",,,,,0
418,"agapvirescens",320,2,"Agapostemon","(Agapostemon)",,"virescens",,0,,"(Fabricius)","1775",,,,,0
419,"ancyatoposoma",211,3,"Ancylandrena",,,"atoposoma",,0,,"(Cockerell)","1934",,,,,0
420,"ancykoebelei",211,3,"Ancylandrena",,,"koebelei",,0,,"(Timberlake)","1951",,,,,0
421,"ancylarreae",211,3,"Ancylandrena",,,"larreae",,0,,"Timberlake","1951",,,,,0
422,"ancyrozeni",211,3,"Ancylandrena",,,"rozeni",,0,,"Zavortink",,,,,,0
423,"ancylandrenasp",211,3,"Ancylandrena",,,"sp.",,0,,,,,,,,0
424,"ancytimberlakei",211,3,"Ancylandrena",,,"timberlakei",,0,,"Zavortink","1974",,,,,0
425,"ancyapiformis",650,4,"Ancyloscelis",,,"apiformis",,0,,"(Fabricius)","1793",,,,,0
426,"ancysejunctus",650,4,"Ancyloscelis",,,"sejunctus",,0,,"Cockerell","1933",,,,,0
427,"andrmariposorum",211,5,"Andrena",,,"mariposorum",,0,,"Viereck","1917",,,,,0
428,"andrperezana",211,5,"Andrena",,,"perezana",,0,,"Viereck & Cockerell","1914",,,,,0
429,"andrscrupulosa",211,5,"Andrena",,,"scrupulosa",,0,,"Timberlake",,,,,,0
430,"andrafflauta",211,5,"Andrena",,,"aff. lauta",,0,,,,,,,,0
431,"andrangelesia",211,5,"Andrena",,,"angelesia",,0,,"Timberlake","1951",,,,,0
432,"andrsp",211,5,"Andrena",,,"sp.",,0,,,,,,,,0
433,"andrsp1",211,5,"Andrena",,,"sp. 1",,0,,,,,,,,0
434,"andrsp2",211,5,"Andrena","(Euandrena)",,"sp. 2",,0,,,,,,,,0
435,"andrsp3",211,5,"Andrena",,,"sp. 3",,0,,,,,,,,0
436,"andrsp4",211,5,"Andrena",,,"sp. 4",,0,,,,,,,,0
437,"andrsp5",211,5,"Andrena",,,"sp. 5",,0,,,,,,,,0
438,"andrsp6",211,5,"Andrena","(Tylandrena)",,"sp. 6",,0,,,,,,,,0
439,"andrsp7",211,5,"Andrena","(Andrena)",,"sp. 7",,0,,,,,,,,0
440,"andrsp8",211,5,"Andrena","(Andrena)",,"sp. 8",,0,,,,,,,,0
441,"andrsp9",211,5,"Andrena",,,"sp. 9",,0,,,,,,,,0
442,"andrspa",211,5,"Andrena",,,"sp. A",,0,,,,,,,,0
443,"andrspb",211,5,"Andrena",,,"sp. B",,0,,,,,,,,0
444,"andrspc",211,5,"Andrena","(Trachandrena)",,"sp. C",,0,,,,,,,,0
445,"andrspd",211,5,"Andrena","(Euandrena)",,"sp. D",,0,,,,,,,,0
446,"andrangustella",211,5,"Andrena","(Anchandrena)",,"angustella",,0,,"Cockerell",,,,,,0
447,"andrquercina",211,5,"Andrena","(Anchandrena)",,"quercina",,0,,"Cockerell",,,,,,0
448,"andraculeata",211,5,"Andrena","(Andrena)",,"aculeata",,0,,"LaBerge","1980",,,,,0
449,"andrbirtwelli",211,5,"Andrena","(Andrena)",,"birtwelli",,0,,"Cockerell","1901",,,,,0
450,"andrbuckelli",211,5,"Andrena","(Andrena)",,"buckelli",,0,,"Viereck","1924",,,,,0
451,"andrcarolina",211,5,"Andrena","(Andrena)",,"carolina",,0,,"Viereck","1909",,,,,0
452,"andrceanothiflo",211,5,"Andrena","(Andrena)",,"ceanothifloris",,0,,,,,,,,0
453,"andrceanothi;cn",211,5,"Andrena","(Andrena)",,"ceanothifloris","ceanothifloris",0,,"Linsley","1938",,,,,0
454,"andrceanothi;cr",211,5,"Andrena","(Andrena)",,"ceanothifloris","cretata",0,,"LaBerge","1980",,,,,0
455,"andrclarkella",211,5,"Andrena","(Andrena)",,"clarkella",,0,,"(Kirby)","1802",,,,,0
456,"andrcoconina",211,5,"Andrena","(Andrena)",,"coconina",,0,,"LaBerge","1980",,,,,0
457,"andrcornelli",211,5,"Andrena","(Andrena)",,"cornelli",,0,,"Viereck","1907",,,,,0
458,"andrdurangoensi",211,5,"Andrena","(Andrena)",,"durangoensis",,0,,"Viereck & Cockerell","1914",,,,,0
459,"andredwardsi",211,5,"Andrena","(Andrena)",,"edwardsi",,0,,"Viereck","1916",,,,,0
460,"andrfrigida",211,5,"Andrena","(Andrena)",,"frigida",,0,,"Smith","1853",,,,,0
461,"andrfulgida",211,5,"Andrena","(Andrena)",,"fulgida",,0,,"LaBerge","1980",,,,,0
462,"andrhemileuca",211,5,"Andrena","(Andrena)",,"hemileuca",,0,,"Viereck","1904",,,,,0
463,"andrlaminibucca",211,5,"Andrena","(Andrena)",,"laminibucca",,0,,"Viereck & Cockerell","1914",,,,,0
464,"andrlanhami",211,5,"Andrena","(Andrena)",,"lanhami",,0,,"LaBerge","1980",,,,,0
465,"andrmacoupinens",211,5,"Andrena","(Andrena)",,"macoupinensis",,0,,"Robertson","1900",,,,,0
466,"andrmandibulari",211,5,"Andrena","(Andrena)",,"mandibularis",,0,,"Robertson","1892",,,,,0
467,"andrmesoleuca",211,5,"Andrena","(Andrena)",,"mesoleuca",,0,,"Cockerell","1924",,,,,0
468,"andrmilwaukeens",211,5,"Andrena","(Andrena)",,"milwaukeensis",,0,,"Graenicher","1903",,,,,0
469,"andrmilwaukeen?",211,5,"Andrena","(Andrena)",,"milwaukeensis",,1,,,,,,,,0
470,"andrmonoensis",211,5,"Andrena","(Andrena)",,"monoensis",,0,,"LaBerge","1980",,,,,0
471,"andrmonogonopar",211,5,"Andrena","(Andrena)",,"monogonoparia",,0,,"Viereck","1917",,,,,0
472,"andrperarmata",211,5,"Andrena","(Andrena)",,"perarmata",,0,,"Cockerell","1898",,,,,0
473,"andrprolixa",211,5,"Andrena","(Andrena)",,"prolixa",,0,,"LaBerge","1980",,,,,0
474,"andrrufosignata",211,5,"Andrena","(Andrena)",,"rufosignata",,0,,"Cockerell","1902",,,,,0
475,"andrsaccata",211,5,"Andrena","(Andrena)",,"saccata",,0,,"Viereck","1904",,,,,0
476,"andrschuhi",211,5,"Andrena","(Andrena)",,"schuhi",,0,,"LaBerge","1980",,,,,0
477,"andrthaspii",211,5,"Andrena","(Andrena)",,"thaspii",,0,,"Graenicher","1903",,,,,0
478,"andrtopazana",211,5,"Andrena","(Andrena)",,"topazana",,0,,"Cockerell","1906",,,,,0
479,"andrtridens",211,5,"Andrena","(Andrena)",,"tridens",,0,,"Robertson","1902",,,,,0
480,"andrvicinoides",211,5,"Andrena","(Andrena)",,"vicinoides",,0,,"Viereck","1904",,"edwiniae",,,0
481,"andrwashingtoni",211,5,"Andrena","(Andrena)",,"washingtoni",,0,,"Cockerell","1901",,,,,0
482,"andraproandrnsp",211,5,"Andrena","(Aporandrena)",,"(Aporandrena) n.sp.",,0,,,,,,,,0
483,"andrcoarctipost",211,5,"Andrena","(Aporandrena)",,"coactipostica",,0,,"Viereck","1917",,,,,0
484,"andrbanksi",211,5,"Andrena","(Archiandrena)",,"banksi",,0,,"Malloch","1917",,,,,0
